IRIS #612,#148 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
LIQUOR DEPOT AT HUNTERHORN,550 64 AV NE,"(51.1113844910738, -114.055067501047)",,
QUOC BAO NAILS & SPA,#102 7500 MACLEOD TR SE,"(50.9866204651401, -114.070230252897)",,
MARDALOOP DOGGIE DAYCARE,3405 20 ST SW,"(51.0236903037081, -114.10971981204)",,
MAHOGANY VETERINARY CLINIC,#1440 7 MAHOGANY PZ SE,"(50.8983412774493, -113.94123827463)",,
BLUE LINE PLUS,1330 8 ST SW,"(51.0402813917477, -114.081329843181)",,
MAC'S CONVIENIENCE STORE #2195,#500 7171 80 AV NE,"(51.1247620797993, -113.933214166915)",,
MILESTONE'S GRILL & BAR,90 ANDERSON RD SE,"(50.9524589031127, -114.069340390387)",,
MIDAS AUTO SERVICE,4121 MACLEOD TR SW,"(51.0168508848359, -114.064472114274)",,
BAYWEST PROJECTS CALGARY,#117 4800 104 AV SE,"(50.9609730641224, -113.966035266046)",,
ODYSSEY COFFEEHOUSE,#120 616 BOYCE CR NW,"(51.0632040369792, -114.090523594442)",,
TELETICS,#10 331 41 AV NE,"(51.089673108489, -114.05535224634)",,
GOODLIFE FITNESS CENTRE,12686 48 ST SE,"(50.9355228828958, -113.964368204383)",,
7 ELEVEN FOOD STORE 23903,287 FALSHIRE DR NE,"(51.1064159610384, -113.940111893556)",,
SUBWAY,2317 4 ST SW,"(51.0318380250356, -114.071855584327)",,
JEWELS BY ILYAS,#511A 815 1 ST SW,"(51.0449416599368, -114.065784907923)",,
WESTRIM CONTRACTORS,#19 6991 48 ST SE,"(50.9931158774916, -113.964777134535)",,
TIMBERTOWN BUILDING CENTRE,3440H 12 ST NE,"(51.0837420799361, -114.028748416111)",,
EXTREME BEAN,3303 3 AV NW,"(51.0568732404783, -114.13516037809)",,
REAL CANADIAN SUPERSTORE #1575,5251 COUNTRY HILLS BV NW,"(51.1364706526354, -114.161227075535)",,
WAVES COFFEE HOUSE,731 8 ST SW,"(51.0463633476753, -114.082132581253)",,
NORTH EAST SPORTSPLEX,5200 68 ST NE,"(51.1021659206283, -113.933566021403)",,
KP NAILS,#140 7212 MACLEOD TR SE,"(50.9889260248977, -114.070579002136)",,
PARKDALE COMMUNITY,3512 5 AV NW,"(51.0604661119765, -114.136801792919)",,
SUPREMEX,#56 4620 MANILLA RD SE,"(51.0121069261313, -114.049981911957)",,
KRAFTY LIQUOR,#31 15 MILLRISE BV SW,"(50.9206879398234, -114.075901007333)",,
CANBAR STEEL,9216 44 ST SE,"(50.9711460434101, -113.968220118612)",,
HOLIDAY INN CALGARY AIRPORT,1250 MCKINNON DR NE,"(51.0659196476362, -114.011846040889)",,
FABUTAN STUDIO #53,1512 11 ST SW,"(51.0386201364636, -114.088696019971)",,
MORGAN CONSTRUCTION & ENVIRONMENTAL,#200 809 MANNING RD NE,"(51.0583905545854, -114.01979491564)",,
MOUNTAIN CREEK FARMS,3410B OGDEN RD SE,"(51.0245079355981, -114.028727286149)",,
GOOD DEAL TIRE,#12 2180 PEGASUS WY NE,"(51.0955052247347, -114.008350531703)",,
CHATTERS HAIR BEAUTY SALON,84 CROWFOOT TC NW,"(51.128567104731, -114.201252533773)",,
STARBUCKS COFFEE #4403,#14 1200 37 ST SW,"(51.0422406294626, -114.139783334929)",,
SAMURAI SUSHI,#140 920 36 ST NE,"(51.0615942039576, -113.980814729849)",,
ROYAL CANADIAN LEGION #284,606 38 AV NE,"(51.0873729592467, -114.049782295591)",,
HUNTERVIEW COURTS APARTMENT NORTH BUILDING,6715 HUNTERVIEW DR NW,"(51.1114974531086, -114.080254741154)",,
SAFETY ALARM,#400 7015 MACLEOD TR SW,"(50.9909690557558, -114.072733562338)",,
PRAXAIR CANADA PRAIRIE REGION,8009 42 ST SE,"(50.9812158301807, -113.974678523973)",,
D & W CUSTOM ENGINE SPECIALTIES,3604 EDMONTON TR NE,"(51.0843022547558, -114.051721502223)",,
CENTEX PETROLEUM / SUBWAY,3110 36 ST SE,"(51.0266016353845, -113.980843913598)",,
VISIONS ELECTRONICS,46 CROWFOOT CI NW,"(51.1232196229075, -114.205041084711)",,
MACS CONVENIENCE STORE #2111,4011 50 ST SW,"(51.0170849558075, -114.16050708879)",,
UMAMI NOODLE BAR,305 16 AV NW,"(51.0666584362091, -114.067830436297)",,
EMPIRE PPE,6550 2 ST SE,"(50.9946076362567, -114.059504868158)",,
COMMUNITY NATURAL FOODS,#7 3220 5 AV NE,"(51.0575558575589, -113.987525794283)",,
DEGREEVE AUTO UPHOLSTERY,#C 6224 2 ST SE,"(50.9955193437835, -114.059328954943)",,
BLOCK KITCHEN AND LOUNGE (THE),#101 2411 4 ST NW,"(51.0736759099501, -114.072777570866)",,
MATTRESS MATTRESS,#42 4307 130 AV SE,"(50.9304024468289, -113.973089150117)",,
ORION SAFETY EQUIPMENT,1161 40 AV NE,"(51.0883004016572, -114.034975857583)",,
3 FAB METAL MANUFACTURING,#22 4216 54 AV SE,"(51.0047929883211, -113.975925284558)",,
CALGARY CO-OP WINES & SPIRITS - ROCKY RIDGE,#2002 11595 ROCKYVALLEY DR NW,"(51.1478228977382, -114.255065727473)",,
LEESWOOD DESIGN BUILD,#300 160 QUARRY PARK BV SE,"(50.9644206943823, -114.009838758365)",,
AGAPE AFRICAN STORE,#518 22 MIDLAKE BV SE,"(50.915289576221, -114.064956630654)",,
GOLDEN LIFE MANAGEMENT,40 EVANSTON WY NW,"(51.1742744331188, -114.105909377285)",,
VELOUR CLOTHING EXCHANGE,#200 1022 17 AV SW,"(51.0380432246859, -114.08561144709)",,
UPS STORE (THE ),#A 6433 BOWNESS RD NW,"(51.0861354293273, -114.18164294882)",,
ITALINTERIORS CONTRACT,480 12 AV SE,"(51.0416335958754, -114.053980370713)",,
TOM'S HOUSE OF PIZZA,7730 MACLEOD TR SE,"(50.9852232077288, -114.070634866667)",,
CLEANSLATE SANITARY SUPPLIES,#121 5305 MCCALL WY NE,"(51.1013399660072, -114.00303326942)",,
MELANIE LYNE #691,#234 100 ANDERSON RD SE,"(50.9526117047302, -114.066230364441)",,
CRAVINGS MARKET RESTAURANT,#101 7207 FAIRMOUNT DR SE,"(50.9891664552612, -114.064393782724)",,
BUZZARDS,140 10 AV SW,"(51.0436300809284, -114.065109111842)",,
CARATI,#121 315 8 AV SW,"(51.0452428154046, -114.069011476438)",,
MERV'S NO FRILLS,#200 4501 17 AV SE,"(51.0366062197391, -113.969324176569)",,
OWL'S NEST BOOKSTORE,815A 49 AV SW,"(51.009333398659, -114.082702725017)",,
PIZZA 73/PIZZA PIZZA COMMISSARY,4820 52 ST SE,"(51.0120537635634, -113.957032548922)",,
ALLIED PROJECTS,7017 FARRELL RD SE,"(50.9915516355354, -114.059173422763)",,
VIKTORIA PROFESSIONAL MOVERS,#J 2410 2 AV SE,"(51.0510202756108, -114.004177906825)",,
RIVERVIEW MECHANICAL CONTRACTORS,#100 3016 10 AV NE,"(51.0623819230945, -113.990075522237)",,
LUNCH TODAY,#202 736 6 AV SW,"(51.048153077795, -114.078252098374)",,
RUSSELL FOOD EQUIPMENT,5707 4 ST SE,"(51.0037751695312, -114.054410589121)",,
PANAH FOODS,#318 3770 WESTWINDS DR NE,"(51.1070904178853, -113.974670511445)",,
MORE CONVENIENCE STORE,11201 30 ST SW,"(50.9534492575157, -114.130062103058)",,
CANADA BREAD COMPANY,285 MANITOU RD SE,"(51.0137527798805, -114.058673801181)",,
ONE SUSHI (THE),5222 MACLEOD TR SW,"(51.007796424549, -114.067851923928)",,
LIQUOR DEPOT AT MONTERAY SQUARE,#116 2220 68 ST NE,"(51.0694313884761, -113.934160678277)",,
GALAXY KARAOKE,#238 1324 10 AV SW,"(51.04452610711, -114.092511458007)",,
REFLECTIONS CAR WASH,#5P 308 4 AV SW,"(51.0499781366193, -114.068233893367)",,
URBAN EXPRESSIONS WHEEL & TIRE HORTON,9212F HORTON RD SW,"(50.9732250256076, -114.074717345822)",,
KINGSWAY AUTO PARTS,#1105 5150 47 ST NE,"(51.0994283549351, -113.964855503278)",,
SOUNDTEX INTERIORS,247 36 AV NE,"(51.0847013910577, -114.057843073536)",,
PIANO GALLERY,#6 8989 MACLEOD TR SW,"(50.9736067511427, -114.072795760336)",,
WESTCAN ADVANCED COMMUNICATIONS SOLUTIONS,#14 4001B 19 ST NE,"(51.0888072775719, -114.012255640216)",,
CANADIAN TIRE,250 SHAWVILLE WY SE,"(50.9024805340701, -114.068126088552)",,
ALSTEN HVAC SERVICES,7407 44 ST SE,"(50.9881967869254, -113.970827258252)",,
CHILDREN'S PLACE (THE) #3217,#15 2580 32 ST NE,"(51.0741886674399, -113.985683366276)",,
JACK'S AUTOMOTIVE CENTRE,5007A 23 AV SE,"(51.0327849455653, -113.962694713485)",,
CLINIC OF DISTINCTIVE THERAPIES,#306 638 11 AV SW,"(51.0430154698367, -114.07605340342)",,
EXTREME QUALITY RESTORATION,#109 3901 54 AV NE,"(51.1017170332387, -113.977577060023)",,
MARDA LOOP BARBER SHOP,#2 2009 33 AV SW,"(51.0237315203622, -114.107539597976)",,
MAXIM TRUCK & TRAILER,6707 84 ST SE,"(50.9937095123361, -113.913343076799)",,
OMNI PROVINCIAL ELECTRONICS,#5 2115 27 AV NE,"(51.0762273853776, -114.009854690648)",,
TIM HORTONS,6825 MACLEOD TR SW,"(50.9925364039994, -114.073297752577)",,
ELEVATION SUPPLIES,4116 8 ST SE,"(51.0174423920615, -114.041923660266)",,
D & J SANDBLASTING,9424 44 ST SE,"(50.9688638088053, -113.967876373845)",,
CHILEAN CANADIAN COMMUNITY ASSN OF CALGARY,#519 4774 WESTWINDS DR NE,"(51.1011754217375, -113.965717965381)",,
EQUIPCO,#27 4948 126 AV SE,"(50.9355238618407, -113.963586941046)",,
DALYNN BIOLOGICALS,3253 34 AV NE,"(51.0831310028243, -113.99004668594)",,
37TH STREET BARBER SHOP,#26 4604 37 ST SW,"(51.0131833274433, -114.140009286801)",,
END OF THE ROLL,#5 120 58 AV SE,"(51.0021650588929, -114.062780194641)",,
ROTARY HOUSE,1410 OLYMPIC WY SE,"(51.0386829107641, -114.053020969906)",,
11-ELEVEN LIQUOR,#1 4100 MARLBOROUGH DR NE,"(51.0598519918067, -113.974604143887)",,
NATURALASE MEDI SPA,#100 620 8 AV SW,"(51.046162207075, -114.074958081553)",,
NORTH HILL COMMUNITY CURLING CLUB,1201 2 ST NW,"(51.0626487882772, -114.068303840289)",,
AXIOM BUILDERS,#300 1201 5 ST SW,"(51.0414641545403, -114.074545288688)",,
CHRYSLER CLUB/DUTTON'S LOUNGE,#114 555 SADDLEDOME RI SE,"(51.0374313688625, -114.051949120974)",,
ROOTS CANADA,#359 317 7 AV SW,"(51.0461989649344, -114.069129045822)",,
DR DETAIL AUTOBODY,#2 2364 20 AV NE,"(51.0710839898425, -114.00506923311)",,
BOUCLAIR SIGNAL HILL,5630 SIGNAL HILL CE SW,"(51.0203756637622, -114.169864265729)",,
MO'S BEAUTY SALON,#101 4820 MACLEOD TR SW,"(51.0097584451043, -114.066943637144)",,
NAM VIETNAMESE KITCHEN,#13JA 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
FOREVER.Y,#258 328 CENTRE ST SE,"(51.0495683812247, -114.06173560558)",,
POLTEC INDUSTRIAL ENGRAVING,#18 6020 2 ST SE,"(50.9983376747686, -114.058920145474)",,
MOUNT ROYAL COURT,2410 14 ST SW,"(51.0337471263475, -114.094211532352)",,
CANADIAN TIRE PETROLEUM (CALGARY NORTH),596 64 AV NE,"(51.1110752552887, -114.053323965233)",,
APARTMENT BUILDING,622 2 AV NE,"(51.0549923802064, -114.050357985004)",,
SHEFIELD EXPRESS,#1409 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
CALGARY CO-OP WINES & SPIRITS  - RICHMOND ROAD,4860 RICHMOND RD SW,"(51.0190064725371, -114.155914646283)",,
A&W BOW VALLEY,#216 202 6 AV SW,"(51.0478166796738, -114.065805406112)",,
TANG RESTAURANT,#909 33 HERITAGE MEADOWS WY SE,"(50.982023524487, -114.040710165764)",,
EDGEMONT (THE)/REVERA,80 EDENWOLD DR NW,"(51.1255645174396, -114.137704972349)",,
VERTIGO MYSTERY THEATRE,#161 115 9 AV SE,"(51.0441612402761, -114.063089774053)",,
CHILI GARDEN CHINESE AND THAI RESTAURANT,#420 151 WALDEN GA SE,"(50.8756554367417, -114.038091365714)",,
REMBRANDT FLOORING,#1 6229 CENTRE ST SW,"(50.9953586097023, -114.064429361468)",,
TIM HORTON'S #5264,979 64 AV NE,"(51.1101513235765, -114.039416387684)",,
SUPERIOR MACHINE & FABRICATING SERVICES,8616A 44 ST SE,"(50.9761151711818, -113.96926142822)",,
APARTMENT BUILDING,1724 10A ST SW,"(51.036842747127, -114.088169254933)",,
WEST TRELL TIRE,#4 5622 BURBANK CR SE,"(51.0058006076063, -114.046433275003)",,
MIGHTY MANGO,#18 15425 BANNISTER RD SE,"(50.9147919424331, -114.06680253497)",,
PRIMARY COMPUTER SYSTEMS,#131 1623 CENTRE ST NW,"(51.0664575810187, -114.063494250747)",,
SUPERSTORE GAS BAR,#200 4700 130 AV SE,"(50.9335144746738, -113.965714099021)",,
JELLY MODERN DOUGHNUTS,#245 150 6 AV SW,"(51.0479979696367, -114.06445927869)",,
3Q TEA HOUSE,4323 MACLEOD TR SW,"(51.0150159099309, -114.065441072651)",,
KENSINGTON NAILS AND SPA,227 14 ST NW,"(51.0544252579075, -114.095022590523)",,
ACCURATE STAMP & SEAL,4710 1 ST SW,"(51.010665755886, -114.064986045889)",,
IBROKEN CANADA,#103 6230 CENTRE ST SE,"(50.995421614248, -114.06327892932)",,
VETS TO GO,635 36 AV NE,"(51.0846541346654, -114.048718596844)",,
DOLCE MIA,#3300 205 5 AV SW,"(51.0481764615304, -114.065942038004)",,
FARRELL SHELL,7014 FAIRMOUNT DR SE,"(50.9917075708507, -114.062688617357)",,
SUNRIDGE NISSAN,2701 32 AV NE,"(51.0810351682541, -113.997271518779)",,
HIGH PERFORMANCE COATINGS,#14 11133 40 ST SE,"(50.9551917216273, -113.977982690016)",,
LEMMER SPRAY SYSTEMS,4624 12 ST NE,"(51.0941738202319, -114.03267362392)",,
DAIRY QUEEN NOLAN HILL,#922 8 NOLAN HILL BV NW,"(51.1723741976568, -114.157217367692)",,
JENNY CRAIG #8108,#712 33 HERITAGE MEADOWS WY SE,"(50.9821012928626, -114.039276216959)",,
SALAM CONVENIENCE STORE,#102 4202 17 AV SE,"(51.0381119543023, -113.97393875513)",,
HERITAGE HILL PLAZA,8180 MACLEOD TR SE,"(50.9818422246792, -114.07041149831)",,
NUVO RETAIL GROUP,#14 5660 10 ST NE,"(51.1040651672773, -114.037348302363)",,
WAVES COFFEE HOUSE,731 8 ST SW,"(51.0463633476753, -114.082132581253)",,
PRESTIGE CUSTOM MILLWORK,#F 7803 35 ST SE,"(50.9831240109319, -113.98344893951)",,
KUNGFU RESTAURANT,#402 19369 SHERIFF KING ST SW,"(50.8789400954293, -114.072331094799)",,
BOURBON STREET GRILL,#335 315 8 AV SW,"(51.0452428154046, -114.069011476438)",,
BOW VALLEY CLUB (THE),#370 250 6 AV SW,"(51.0478533487575, -114.067078502968)",,
FRILLY LILLY,#321 150 CROWFOOT CR NW,"(51.1270893213761, -114.195765131039)",,
LIZ & LOTTIE,537 RIVERFRONT AV SE,"(51.0475999207632, -114.051518870524)",,
SHERATON CAVALIER,2620 32 AV NE,"(51.0822172197171, -114.00011657919)",,
TOPS EXCAVATION,#130 201 38 AV NE,"(51.0865996312251, -114.059552738468)",,
JONCO BUILDING REPAIR AND SERVICES,#2B 3911B BRANDON ST SE,"(51.0196988520989, -114.052355875844)",,
ATMOSPHERE #15502,#500 8180 11 ST SE,"(50.9785774376049, -114.043683569426)",,
DOUG AND HEATHER JOHNSON,611 23 AV SW,"(51.0322536743438, -114.074491787469)",,
MAC'S CONVENIENCE FOOD STORE,#1 2905 14 ST SW,"(51.0283375747686, -114.095153102065)",,
MERV'S NO FRILLS,#200 4501 17 AV SE,"(51.0366062197391, -113.969324176569)",,
DOMINO'S,#9 5315 17 AV SE,"(51.0373440942967, -113.956947313495)",,
ROTHMAN'S BENSON & HEDGES,#240 4311 12 ST NE,"(51.0907419607169, -114.034929264144)",,
AVENIDA ART & FRAMING GALLERY,#4H 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
REAL CANADIAN SUPERSTORE GAS BAR,#L 5251 COUNTRY HILLS BV NW,"(51.1364706526354, -114.161227075535)",,
STARBUCKS COFFEE #4446,7624 ELBOW DR SW,"(50.9856557248105, -114.0823795853)",,
REMBRANDT FLOORING,#1 6229 CENTRE ST SW,"(50.9953586097023, -114.064429361468)",,
HIGH CUE BILLIARDS,#15 5353 50 ST SE,"(51.0059385216275, -113.964632621889)",,
JC WEDDING STUDIO,#2 3927 EDMONTON TR NE,"(51.088196609751, -114.052366726223)",,
A & D AUTO,#4 5100 HUBALTA RD SE,"(51.0328723513731, -113.960597189542)",,
MYSTIQUE NAILS & SPA,#42 20 DOUGLAS WOODS DR SE,"(50.9432450246524, -114.001564072396)",,
LIFE IS GOOD,#2 2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
MIKEY'S JUKE JOINT & EATERY,1901 10 AV SW,"(51.0442378087073, -114.104365015002)",,
TUPPERWARE,3505M 32 ST NE,"(51.0840628629963, -113.989498179586)",,
LA CITE DES ROCHEUSES,4800 RICHARD RD SW,"(51.0111003550535, -114.122951986223)",,
LENO FASHIONS,1415 1 ST SE,"(51.0387241229027, -114.061314333504)",,
PACIFIC PLACE PHARMASAVE #393,#958B 999 36 ST NE,"(51.0616238835494, -113.984759000238)",,
SOBEYS EVANSTON,#7048 2060 SYMONS VALLEY PY NW,"(51.1753540351997, -114.109691648235)",,
TEAM TUBE,5039 72 AV SE,"(50.9889959714322, -113.961768915865)",,
AVENIDA DENTURE CLINIC,#209 12445 LAKE FRASER DR SE,"(50.9423647104609, -114.068589987916)",,
LEO BOUTIQUE,810B 16 AV SW,"(51.0383448964776, -114.080117196692)",,
ELEVATED LEARNING ACADEMY,#305 4014 MACLEOD TR SE,"(51.017835402995, -114.062631365545)",,
BEST WESTERN PREMIER FREEPORT INN & SUITES,86 FREEPORT BV NE,"(51.1516352901057, -114.011336720897)",,
TECHNOPOWER & TOOL'S,#15 12180 44 ST SE,"(50.9416824284854, -113.970791378662)",,
YUVA AESTHETICS & WELLNESS,#9 2675 36 ST NE,"(51.0771867972664, -113.983024393968)",,
ROHMEC,#107 10505 42 ST SE,"(50.9602019629529, -113.974504471521)",,
STATION 52,#110 1806 52 ST SE,"(51.0365335499198, -113.95754530835)",,
FURNITURE EXTREME,#124 6008 MACLEOD TR SW,"(50.9995466638657, -114.070641851634)",,
SHOKUDO SUSHI,#11 240 MIDPARK WY SE,"(50.9137633621434, -114.062910649424)",,
BLOSSOM SKIN CARE,#2A 4015 1 ST SE,"(51.0175050639529, -114.060150716038)",,
MCKNIGHT SHELL,4828 CENTRE ST NE,"(51.0956683007086, -114.061976697788)",,
IMPRESSIONS AUTOMOTIVE,2434 52 AV SE,"(51.0071803918442, -114.00199670992)",,
SUZETTE BISTRO,2210 4 ST SW,"(51.033153965546, -114.071258462854)",,
WOODWARD MEWS,827 GLENMORE TR SW,"(50.993900755287, -114.080083229199)",,
7-ELEVEN (CANADA STORE #37257),580 ACADIA DR SE,"(50.9644410524825, -114.047872546276)",,
ATOS JIU JITSU,#16 49 AERO DR NE,"(51.12322366619, -114.040413729323)",,
LEROUX MUSIC STUDIOS,#206 2114A 14 ST NW,"(51.0711669622288, -114.094471333724)",,
CAPITAL LEASING INVESTMENT,2022 11 AV SW,"(51.043856792856, -114.107931678223)",,
4TH SPOT KITCHEN & BAR,2620 4 ST NW,"(51.0758762796957, -114.071168830897)",,
FIX AUTO CALGARY AIRPORT,#6 4101 19 ST NE,"(51.0895099481124, -114.012629971319)",,
REID'S AUCTION CANADA,4646 BUILDERS RD SE,"(51.0117190260391, -114.059853527922)",,
OPA OF GREECE,#210W 150 6 AV SW,"(51.0479979696367, -114.06445927869)",,
GT AUTO,4208 17 ST SE,"(51.0167769617438, -114.018756142554)",,
ACCURATE SCREEN,7571 57 ST SE,"(50.986193775626, -113.947797698314)",,
HUMAN KANVAS,#323 2555 32 ST NE,"(51.0733370261083, -113.991208278469)",,
BRONZE BAXX TANNING STUDIO,#444 1919 SIROCCO DR SW,"(51.0357002588355, -114.166245855349)",,
D F H ENTERPRISES,#311 11420 27 ST SE,"(50.9536468821093, -113.996142883664)",,
CALGARY CO-OP #05,#6 3330 17 AV SE,"(51.0389031036845, -113.98806108253)",,
BRONZE BAXX TANNING STUDIO,#444 1919 SIROCCO DR SW,"(51.0357002588355, -114.166245855349)",,
TAI HING BBQ HOUSE,6710 4 ST NE,"(51.1123301532191, -114.05610710507)",,
SISTERS GENERAL MERCHANDISE,#105 233 CENTRE ST SW,"(51.0505679158622, -114.062935266555)",,
FOREVER NAIL AND SPA,#11 2008 33 AV SW,"(51.024171929719, -114.107465654148)",,
7 ELEVEN FOOD STORE #14815,4615 VALIANT DR NW,"(51.0904107433258, -114.153741814611)",,
SUGARME BODY SUGARING,21 CROWFOOT RI NW,"(51.1258701250349, -114.211064199092)",,
FOLLICLE STUDIO,#300 508 24 AV SW,"(51.0318380250356, -114.071855584327)",,
DEERFOOT SHOE REPAIR & TAILORING,#10 10 COUNTRY HILLS LD NW,"(51.1430434317959, -114.072010269463)",,
TREE OF LIFE,6745 76 AV SE,"(50.9843356677937, -113.936943728035)",,
KANATA TRADING POST,116 8 AV SE,"(51.0459823822587, -114.062346886042)",,
CALGARY HYUNDAI,1920 23 ST NE,"(51.0697370200714, -114.003183789241)",,
DETAILED DRYWALL/GENERAL INSULATION,#4 4604 13 ST NE,"(51.0939005601705, -114.030291893054)",,
TIM HORTON'S #5264,979 64 AV NE,"(51.1101513235765, -114.039416387684)",,
MYHRES DELI,1411 11 ST SW,"(51.0395816015464, -114.089336569104)",,
BOW CYCLE SOUTH,#310 7309 FLINT RD SE,"(50.9875716105976, -114.065870850287)",,
REFLECTIONS CAR WASH,888 3 ST SW,"(51.0452428154046, -114.069011476438)",,
COMPUTER & ELECTRONIC DEPOT,1301 34 AV SE,"(51.0229537369357, -114.032731743955)",,
FAMOUS PLAYERS PARAMOUNT CHINOOK,#4Y 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
OMEGA MASSAGE & WELLNESS,1424 19 AV NW,"(51.0698610650415, -114.093905708043)",,
BEST TIRE,#8 4320 75 AV SE,"(50.987886703357, -113.973279788772)",,
PAPER ST.,#102 630 8 AV SW,"(51.0461795603419, -114.075666917017)",,
ITM INSTRUMENTS,#209 4615 112 AV SE,"(50.9514226360913, -113.968724071387)",,
PET PLANET,#3133 150 MILLRISE BV SW,"(50.9140869910975, -114.071324477695)",,
LUBE TOWN,4007 MACLEOD TR SW,"(51.0181827954508, -114.063477502503)",,
VARSITY CHRYSLER DODGE JEEP RAM,665 GODDARD AV NE,"(51.0970118749561, -114.049042941439)",,
RYDER TRUCK RENTAL,4250 46 AV SE,"(51.0139199597447, -113.972272124492)",,
SALVEDGE BOUTIQUE,1002 MACLEOD TR SE,"(51.0429089176036, -114.058035748552)",,
SAFEWAY #266,410 10 ST NW,"(51.0561790004288, -114.085211219797)",,
PRESTIGE DANCE ACADEMY,#128 3715 51 ST SW,"(51.0212154428831, -114.1620783329)",,
COVENANT LIVING -EVANSTON SUMMIT FOOD SERVICES,150 EVANSPARK MR NW,"(51.1745782362364, -114.11123342592)",,
AMICUS RX,2790 32 AV NE,"(51.0818548389703, -113.995262415915)",,
ROOM B DESIGN & MANUFACTURING,#7 4380 76 AV SE,"(50.9858038049055, -113.972426258312)",,
COCO'S ICE CREAM,925A 7 AV SW,"(51.0467399705385, -114.083053871358)",,
FATBURGER,#603 3545 32 AV NE,"(51.0810457747355, -113.985063243761)",,
COMPUTER & ELECTRONIC DEPOT,1301 34 AV SE,"(51.0229537369357, -114.032731743955)",,
HOME DEPOT CANADA #7111,388 COUNTRY HILLS BV NE,"(51.1559531853179, -114.067821279717)",,
DSC CONSTRUCTION,4215A 11 ST NE,"(51.0901006116467, -114.035739885242)",,
PRIME TIME RESTAURANT,2016 SPILLER RD SE,"(51.034815724823, -114.04200522571)",,
CAFE SILVER,#110 11012 MACLEOD TR SE,"(50.9549168397129, -114.069978809031)",,
DOLLARAMA,#24 7400 MACLEOD TR SE,"(50.9869621448781, -114.070306649057)",,
KILKENNY IRISH PUB (THE),#800 3630 BRENTWOOD RD NW,"(51.08696019225, -114.126565747603)",,
TIKI MING,#270D 605 5 AV SW,"(51.0484388927784, -114.074498993955)",,
ROCKY CROSS CONSTRUCTION (NORTH),1338S 36 AV NE,"(51.086027764063, -114.026873944538)",,
MOUNTAIN VIEW TERMINALS,5366 55 ST SE,"(51.005466592798, -113.950325276528)",,
EXTREME BEAN,3303 3 AV NW,"(51.0568732404783, -114.13516037809)",,
KAL TIRE,360 SHAWVILLE BV SE,"(50.8981630232558, -114.059777131475)",,
CROWFOOT BARBER SHOP,17 CROWFOOT RI NW,"(51.1258701250349, -114.211064199092)",,
HOME OUTFITTERS,#600 8888 COUNTRY HILLS BV NW,"(51.1537919933559, -114.215952835885)",,
ARABESQUE CAFE & LOUNGE,1415B 17 AV SW,"(51.0375714166186, -114.093865744458)",,
HILTON GARDEN INN AND HOMEWOOD SUITES CALGARY DOWNTOWN,711 4 ST SE,"(51.0459432582523, -114.053866621716)",,
POP'S PUB AND GRILL,3975 17 AV SW,"(51.0371095270314, -114.143877374561)",,
